Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
ABBV-US,"AbbVie, Inc.",12/31/2021,12/31/2021,12/31/2021,0,135.4,239370.94,307869.94,55169,18908,22556,20477,2079,14.11834982,16.84226246,15.28990106,41.19395184,26424.5,9776.25,20715.75,5406.75,1339.25,0.049881585,0.563727436,0.342728706,0.135148362,7456,149474,13226.25,830,0.003467422,0.061415544,0.073264704,0.066511852,13612,0.389068469,12023,0.572652416,9550,0.979895288,40650,0.357170972,32187,0.714014975,25242,1.185603359,16009,0.408957461,12619,0.787463349,7463,2.02237706,1767.88,1765.29463,-0.001462413,5.64,0.041654357,0.040191945,0.045121779,Health Care,9776.25,370.25,10146.5,8649.25,75213.75,-73716.5,6991
DHR-US,Danaher Corporation,12/31/2021,12/31/2021,12/31/2021,0,329.01,235103,259427,28065,7497,8246.3,7056.5,1189.8,0.731093666,0.804164026,0.688136916,2.736847238,13495.5,5559.75,2034.5,4353.25,10254.5,0.074332291,0.13942978,0.267129877,0.206663104,5800,78028,41598,-91.2,-0.000387915,0.028898303,0.031786591,0.02720033,3613.4,1.074777218,3485.5,1.150910917,3620.5,1.070708466,20392.1,0.376268261,19615.2,0.430778172,21189.1,0.324501749,5097.9,0.617587634,3619.1,1.278549916,4104.4,1.009136536,714.577,710.3,-0.005985359,0.84,0.002553114,-0.003432245,0.002165199,Health Care,5559.75,24,5583.75,60,21559,-16035.25,1643
MRK-US,"Merck & Co., Inc.",12/31/2021,12/31/2021,12/31/2021,0,76.64,193588.03,210082.03,48903,10177,13084,8330,4754,0.291801069,0.375152323,0.238842774,1.40217625,28599,8408.5,3972.75,18658.75,34876.5,0.074901055,0.226287598,0.208105842,0.140379936,6865,91654.25,30337.5,733,0.003786391,0.048442982,0.062280434,0.039651178,14423,-0.294390903,8905,0.142841101,8725,0.166418338,47161,0.0369373,41733,0.171806484,39459,0.239337033,11041,0.185037587,11345,0.153283385,10991,0.190428532,2525.94,2529.760132,0.001512361,2.76,0.036012526,0.037524887,0.039798917,Health Care,8408.5,823.75,9232.25,5001,24416,-20184.75,14953
WFC-US,Wells Fargo & Company,12/31/2021,12/31/2021,12/31/2021,0,47.98,191307.3,397711.3,87024,#N/A,26369,26369,0,#N/A,#N/A,#N/A,#N/A,469149.5,#N/A,#N/A,19839.5,#N/A,0.009657675,0.100224758,#N/A,0.217135503,18896,1956578.5,188536.25,8086,0.042267075,#N/A,0.066301863,0.066301863,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88510,-0.016789063,102689,-0.152547985,101223,-0.140274444,27420,-0.038329686,30545,-0.13671632,5276,3.997915087,3987.23,4132.516882,0.036438049,0.8,0.016673614,0.053111663,0.058940689,Financials,#N/A,341417.25,#N/A,67274.5,173602.5,#N/A,#N/A
QCOM-US,Qualcomm Inc,12/31/2021,12/31/2021,12/31/2021,0,182.87,204814.39,208699.39,33566,9789,10536,8648,1888,1.087878199,1.170894341,0.961075765,3.730280888,19464.75,12286.25,2609,4428.75,8998.25,0.233860956,1.098296438,0.291634392,0.269379729,9042,38664,8232.75,3019,0.014740175,0.046904785,0.050484096,0.041437591,6227,0.572025052,4800,1.039375,6814,0.436601115,23532,0.426398096,22731,0.476661827,23554,0.425065806,5814,0.812177503,3895,1.705006418,7400,0.423783784,1120,1131,0.009821429,2.72,0.014873954,0.024695383,0.029614129,Information Technology,12286.25,333.75,12620,1303.75,14572.5,-3256.25,7175
INTC-US,Intel Corporation,12/31/2021,12/31/2021,12/31/2021,0,51.5,209450.5,215119.5,78474,22795,34084,17520,16564,0.295934231,0.442492754,0.227451973,1.018782314,50924.5,26446,5931,58479.75,77027.25,0.134778499,0.251110404,0.290478375,0.26890435,21102,156568,84034.75,3399,0.016228178,0.105964359,0.158442168,0.081443105,24842,-0.082400773,22447,0.015503185,14608,0.560446331,78098,0.004814464,69244,0.133296748,57927,0.35470506,35382,-0.03668532,29773,0.14479562,19085,0.785905161,4067,4098,0.007622326,1.39,0.026990291,0.034612617,0.043218469,Information Technology,26446,8166,34612,3428.25,33703,-2519.25,14796
AMD-US,"Advanced Micro Devices, Inc.",12/31/2021,12/31/2021,12/31/2021,0,143.9,173775.06,170749.06,14852,3021,3253,2964,289,0.730680856,0.78679405,0.716894425,3.592211876,7286.5,3201.75,872.75,922.5,4134.5,0.388612831,0.598755421,0.203406949,0.267236736,3969,10213.25,6628.75,909,0.0052309,0.01769263,0.019051349,0.017358807,1159,1.606557377,494,5.115384615,-484,-7.241735537,8646,0.717788573,6536,1.272337821,4124,2.601357905,959,2.392075078,347,8.374639769,-34,-96.67647059,1207.61,1202,-0.00464554,0,0,-0.00464554,0.0052309,Information Technology,3201.75,108.5,3310.25,88.25,476.25,2745.75,2607
MCD-US,McDonald's Corporation,12/31/2021,12/31/2021,12/31/2021,0,268.07,200313.97,244824.27,22527.6,9383.9,8467.8,6651.9,1815.9,0.233547122,0.210747165,0.165552926,0.560668394,6052.05,3456,728.7,38312.55,40179.9,0.139833933,-1.097613719,0.416551253,0.323318951,7283.6,52087.5,-6635.85,-187.4,-0.000935531,0.038329125,0.034587257,0.0271701,7368.6,0.273498358,8546.8,0.09794309,7720.9,0.215389398,19243,0.170690641,21202.4,0.062502358,24934.3,-0.096521659,6161.7,0.374263596,6564.4,0.289957955,6623.4,0.278467252,747.245,745.1,-0.002870544,5.52,0.020591637,0.017721092,0.019656105,Consumer Discretionary,3456,1305.2,4761.2,1746.35,48027.125,-45012.275,0
LOW-US,"Lowe's Companies, Inc.",12/31/2021,12/31/2021,12/31/2021,0,258.48,174150.14,198419.14,95221,11971,8743,6868,1875,0.407592782,0.297684712,0.233844059,3.242117807,24768.5,6317.5,12048.25,22967.25,29370,0.165027686,249.8015267,0.125718066,0.085915922,8181,49573.5,32.75,12320,0.070743555,0.060331881,0.044063289,0.034613596,10326,0.159306605,6193,0.932988858,4941,1.422788909,85313,0.116137048,71157,0.338181767,62469,0.524292049,11670,-0.250814053,6491,0.34694192,5507,0.587615762,673.747,752,0.116145972,3.2,0.012380068,0.12852604,0.083123623,Consumer Discretionary,6317.5,208.75,6526.25,2342,26053.5,-21869.25,0
TXN-US,Texas Instruments Incorporated,12/31/2021,12/31/2021,12/31/2021,0,188.47,174056.95,172013.95,17588,8412,8524,7132,1392,1.22209712,1.238368503,1.036138452,2.555188319,11351.5,7606.5,541.25,3679.5,6883.25,0.351748606,0.683311063,0.478280646,0.414316579,7287,20716.5,10664.25,-39,-0.000224065,0.04890301,0.04955412,0.041461754,5505,0.528065395,6768,0.242907801,4561,0.844332383,13735,0.280524208,15817,0.111968136,13145,0.337999239,5768,0.477808599,6973,0.22242937,4459,0.911639381,923.526,917.641361,-0.006371926,4.6,0.024407067,0.018035142,0.024183003,Information Technology,7606.5,65.75,7672.25,405.25,6434.5,832.5,1553
T-US,AT&T Inc.,12/31/2021,12/31/2021,12/31/2021,0,24.6,175668.61,377647.63,173597,28483,40785,25697,15088,0.187275423,0.268160943,0.168957503,1.141398434,53108,13604.5,36860,149448,152091.5,0.00213438,0.007072569,0.164075416,0.006653341,1155,541140.75,163307,100,0.000569254,0.07542216,0.1079975,0.068044913,27085,0.051615285,24006,0.186495043,28759,-0.009596996,172962,0.003671327,164439,0.055692384,164064,0.058105374,44991,-0.093485364,41399,-0.014831276,38387,0.062469065,7141,7125.045267,-0.002234244,2.08,0.084552846,0.082318602,0.085122099,Communication Services,13604.5,5451,19055.5,21588.25,178253.75,-180786.5,#N/A
INTU-US,Intuit Inc.,12/31/2021,12/31/2021,12/31/2021,0,643.22,182139.31,181396.31,10317,2512,3422,3293,129,1.331037223,1.813220294,1.74486687,5.466684329,4766.25,3493.5,560.25,1174.75,1887.25,0.137762998,0.217774886,0.243481632,0.202772124,2092,15185.5,9606.25,1177,0.006462087,0.013848132,0.018864772,0.018153622,2362,0.063505504,1544,0.626943005,1210,1.076033058,7837,0.31644762,6094,0.692976698,4759,1.167892414,2645,0.293761815,2047,0.671714704,1393,1.456568557,283.168,262.707,-0.072257458,2.72,0.004228724,-0.068028734,0.010690811,Information Technology,3493.5,52.25,3545.75,151,2419,975.75,1883
NEE-US,"NextEra Energy, Inc.",12/31/2021,12/31/2021,12/31/2021,0,93.36,183185.39,245599.39,20559,6728,7588,27,7561,0.068794159,0.077587705,0.000276076,0.210216873,8313,1168.25,4994.25,95648.5,97799,0.017697889,0.064120647,0.327253271,0.114986137,2364,133575.25,36868,-15,-8.19E-05,0.027394205,0.030895842,0.000109935,4206,0.599619591,5389,0.248469104,3544,0.898419865,17386,0.182503163,16656,0.234329971,15377,0.336996813,8543,-0.111787428,6478,0.171349182,6897,0.100188488,1962.14,1959.074124,-0.001562516,1.54,0.016495287,0.014932771,0.016413403,Utilities,1168.25,15782.5,16950.75,6440.5,46050.25,-35540,#N/A
UNP-US,Union Pacific Corporation,12/31/2021,12/31/2021,12/31/2021,0,251.93,161959.73,191650.73,21212,8904,9050,6472,2578,0.154463999,0.156996765,0.112274371,0.367979599,3876.75,1394.25,635.25,55797.25,57644.5,0.099194207,0.403177497,0.419762399,0.291910239,6192,62423,15358,6595,0.040719999,0.046459515,0.047221318,0.033769764,7928,0.123107972,8558,0.040430007,7225,0.232387543,19604,0.082024077,22525,-0.058290788,19981,0.061608528,8338,0.08539218,8206,0.102851572,7186,0.259393265,642.876,675.033254,0.050020928,4.72,0.018735363,0.068756291,0.059455362,Industrials,1394.25,2232.25,3626.5,1699.25,27752.75,-25825.5,#N/A
ORCL-US,Oracle Corporation,12/31/2021,12/31/2021,12/31/2021,0,87.21,232889.94,288925.94,41400,15968,10255,7137,3118,1.035135486,0.664786724,0.462660443,2.68378063,44376.5,36141.5,835,8026,15426,0.08570528,16.44871795,0.385700483,0.247922705,10264,119759.25,624,26690,0.11460349,0.055266758,0.035493525,0.024701832,15149,0.054062974,14180,0.126093089,13210,0.208781226,39403,0.05068142,39777,0.040802474,37236,0.111827264,13967,-0.265769313,15238,-0.327011419,14165,-0.276032474,2670.45,2952,0.105431669,1.28,0.014677216,0.120108885,0.129280706,Information Technology,36141.5,44.75,36186.25,6604.5,72759.75,-43178,6774
UPS-US,"United Parcel Service, Inc. Class B",12/31/2021,12/31/2021,12/31/2021,0,214.34,186291.89,201343.89,94345,11504,12937,8174,4763,0.272774695,0.306752976,0.193816095,2.237041779,21508,8728,6442,35836,42174,0.10196311,0.852724307,0.12193545,0.069256452,6534,64082,7662.5,233,0.001250725,0.057136077,0.064253253,0.040597209,7803,0.474304755,6576,0.749391727,7578,0.518078649,80074,0.178222644,70904,0.330601941,59665,0.581245286,12229,0.057895167,6483,0.995526762,6378,1.028378802,869.141977,863.6,-0.006376377,4.08,0.019035178,0.012658801,0.020285903,Industrials,8728,24.75,8752.75,2370.5,24213,-17830.75,#N/A
MDT-US,Medtronic Plc,12/31/2021,12/31/2021,12/31/2021,0,103.45,139094.73,154216.73,31797,7008,7162,5773,1389,0.457822274,0.467882866,0.377141551,2.077250976,23515,11680,1925.75,5398,15307.25,0.050332833,0.091508925,0.220398151,0.147969934,4705,93477.75,51415.75,699,0.005025352,0.045442541,0.046441135,0.03743433,4208,0.66539924,7203,-0.027072053,6002,0.167610796,27869,0.140945136,30378,0.046711436,29012,0.095994761,5996,0.194462975,5905,0.212870449,6145,0.165500407,1344.56,1345.547814,0.000734675,2.52,0.024359594,0.025094269,0.029384946,Health Care,11680,729,12409,1010,26318.5,-14919.5,2659
HON-US,Honeywell International Inc.,12/31/2021,12/31/2021,12/31/2021,0,208.51,143543.08,153947.08,34632,6780,6157,5252,905,0.494232136,0.44881818,0.382847666,2.524520256,26361.75,13083.5,5949.25,6389.25,13718.25,0.085421195,0.306976092,0.195772696,0.158033033,5473,64070.75,17828.75,3663,0.025518472,0.044041108,0.039994263,0.034115619,6385,0.061863743,8030,-0.155666252,7476,-0.093097913,33234,0.042065355,42916,-0.193028241,39299,-0.118756202,6040,0.019370861,7047,-0.126294877,5415,0.137026777,688.423,701.685768,0.019265434,3.92,0.018800058,0.038065492,0.044318529,Industrials,13083.5,844.5,13928,6028.5,16467.5,-8568,#N/A
PM-US,Philip Morris International Inc.,12/31/2021,12/31/2021,12/31/2021,0,95,147898.84,174122.84,30722,12644,11097,10498,599,0.729044441,0.639845473,0.60530754,1.771409626,18997.75,5227.75,2689.25,6262.5,17343.25,0.214914856,-0.783503353,0.411561747,0.291875529,8967,41723.5,-11444.75,94,0.00063557,0.072615402,0.06373087,0.060290769,11747,0.076359922,11991,0.05445751,10158,0.244733215,28959,0.060879174,30425,0.009761709,26135,0.175511766,9974,0.112592741,9977,0.112258194,7800,0.422692308,1556.83,1557.299554,0.000301609,5,0.052631579,0.052933188,0.053267149,Consumer Staples,5227.75,4677.5,9905.25,2690.25,27285.75,-20070.75,#N/A
MS-US,Morgan Stanley,12/31/2021,12/31/2021,12/31/2021,0,98.16,176139.3,488043.3,60391,#N/A,41029,38832,2197,#N/A,#N/A,#N/A,#N/A,656673.75,#N/A,232915.25,4419,#N/A,0.01272185,0.139948148,#N/A,0.243794605,14723,1157300.25,105203.25,9278,0.052674219,#N/A,0.08406836,0.079566711,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52044,0.160383522,49395,0.222613625,46242,0.30597725,-4544,-10.02926937,1071,37.30905696,25566,0.604826723,1794.41,1576.447988,-0.12146723,2.8,0.028524857,-0.092942373,0.081199076,Financials,#N/A,124466.75,#N/A,92226.5,207929.25,#N/A,#N/A
C-US,Citigroup Inc.,12/31/2021,12/31/2021,12/31/2021,0,60.39,119830.06,609810.06,80267,#N/A,58756,54799,3957,#N/A,#N/A,#N/A,#N/A,1047379.25,#N/A,57827,2825,#N/A,0.010028642,0.115484612,#N/A,0.289558598,23242,2317562,201256.25,7438,0.062071237,#N/A,0.096351313,0.089862407,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94572,-0.151260415,95443,-0.159005899,84998,-0.055660133,41598,0.412471753,21827,1.691895359,25557,1.299017882,1984.27,2081.959678,0.049232049,2.04,0.033780427,0.083012476,0.095851664,Financials,#N/A,291884.25,#N/A,252131,256751.25,#N/A,#N/A
AMAT-US,"Applied Materials, Inc.",12/31/2021,12/31/2021,12/31/2021,0,157.36,139816.4,140110.4,23054,7200,5442,4774,668,0.75337449,0.569425552,0.499529141,2.412263263,15148.75,6339.25,1301.75,2049.25,9557,0.241079288,0.492998137,0.312310228,0.255400364,5888,24423.5,11943.25,3575,0.025569247,0.051388048,0.0388408,0.034073131,4355,0.653272101,4791,0.502817783,2265,2.178807947,17200,0.340348837,17253,0.33623138,10825,1.129699769,3804,0.430599369,3787,0.437021389,2466,1.206812652,888.513,914,0.028685005,0.96,0.006100661,0.034785666,0.031669907,Information Technology,6339.25,1720.75,8060,67.5,5650.75,2341.75,2481
SBUX-US,Starbucks Corporation,12/31/2021,12/31/2021,12/31/2021,0,116.97,137229.2,154223.1,29058.8,4665.9,7477.2,6007.2,1470,0.286384624,0.458937205,0.368711226,1.783577337,8256.275,5197.975,1105.7,14339.825,16292.425,0.140908233,-0.606724771,0.160567539,0.144513882,4199.4,29802.375,-6921.425,-246.2,-0.001794079,0.030254223,0.048483009,0.038951363,1516.6,2.076552816,3820.8,0.221184045,3837.5,0.215869707,23513.9,0.23581371,24719.8,0.17552731,21311,0.363558726,2829.2,1.642867242,11937.8,-0.373653437,4575.1,0.634324933,1173.2,1173.3,8.52E-05,1.96,0.016756433,0.01684167,0.014962354,Consumer Discretionary,5197.975,788.925,5986.9,2095.6,21801.975,-17910.675,0
BLK-US,"BlackRock, Inc.",12/31/2021,12/31/2021,12/31/2021,0,915.56,139089.14,141697.14,19889,8270,5022,4753,269,#N/A,#N/A,#N/A,#N/A,#N/A,7177,#N/A,1621.25,#N/A,0.03329897,0.161825061,0.415807733,0.291920157,5806,174359.75,35878.25,1199,0.008620371,0.058363916,0.035441788,0.033543373,6220,0.329581994,5847,0.414400547,4664,0.773156089,16152,0.231364537,14334,0.387540114,11234,0.770429055,2879,0.744355679,3834,0.309859155,2615,0.920458891,151.917,152.496403,0.003813944,16.52,0.018043602,0.021857546,0.026663973,Financials,7177,6377,13554,375,7526.75,5652.25,#N/A
GS-US,"Goldman Sachs Group, Inc.",12/31/2021,12/31/2021,12/31/2021,0,382.55,128075.055,652007.06,64989,#N/A,-21455,-26406,4951,#N/A,#N/A,#N/A,#N/A,887905.25,#N/A,226435.75,23189,#N/A,0.016772765,0.22107456,#N/A,0.341688593,22206,1323932,100445.75,5952,0.04647275,#N/A,-0.032906085,-0.040499561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52492,0.238074373,50014,0.299416163,35445,0.833516716,67572,-1.317513171,8767,-3.447245352,3435,-7.245997089,334.793,344.07079,0.027712019,8,0.020912299,0.048624318,0.067385049,Financials,#N/A,196331.75,#N/A,247180,242340.25,#N/A,#N/A
NOW-US,"ServiceNow, Inc.",12/31/2021,12/31/2021,12/31/2021,0,649.11,129172.89,128362.89,5531.33,239.93,2032.525,1599.835,432.69,0.113176277,0.958753018,0.754650809,2.609158231,4141.4795,3146.668,76.309,1201.46475,2119.96725,0.024379609,0.069602407,0.043376548,0.039890587,220.648,9050.51425,3170.12025,-168.266,-0.001302642,0.001869154,0.01583421,0.012463376,209.445,0.145551338,-53.936,-5.44842035,-159.963,-2.499909354,4220.928,0.310453531,2439.745,1.267175463,1290.497,3.286201363,1522.285,0.335180337,706.263,1.877858531,132.306,14.36230405,199,195.05,-0.019849246,0,0,-0.019849246,-0.001302642,Information Technology,3146.668,1430.7515,4577.4195,125.809,2013.983,2437.6275,1289.297
BMY-US,Bristol-Myers Squibb Company,12/31/2021,12/31/2021,12/31/2021,0,62.35,138395.17,168347.17,45468,6218,15820,14884,936,0.340978572,0.867526699,0.81619895,2.493344118,29476.75,14992.25,2997.25,6748.5,18235.75,-0.047767816,-0.144665703,0.13675552,-0.118874813,-5405,113151.5,37362,5001,0.036135654,0.036935578,0.093972474,0.088412535,3934,0.580579563,4906,0.26742764,4390,0.416400911,39395,0.154156619,22037,1.063257249,18471,1.461588436,12420,0.273752013,4628,2.41832325,2033,6.781603542,2219.65,2259.751518,0.018066595,2.16,0.034643144,0.052709739,0.070778798,Health Care,14992.25,5142.75,20135,3126.75,44643,-27634.75,11535
RTX-US,Raytheon Technologies Corporation,12/31/2021,12/31/2021,12/31/2021,0,86.06,128812.88,155786.88,63726,3619,5289,3170,2119,0.086261657,0.126067396,0.075559396,1.518958377,42199.75,8227,8632.75,16613.75,41953.75,0.020975341,0.046916478,0.056790007,0.052694348,3358,160092.75,71574,1988,0.015433239,0.023230454,0.033950227,0.020348312,3683,-0.017377138,7241,-0.500207154,7919,-0.542997853,66673,-0.044200801,64086,-0.005617452,57094,0.116159316,5053,0.046704928,6838,-0.226528225,7190,-0.264394993,1496.78,1518.716426,0.014655745,2.04,0.023704392,0.038360137,0.039137632,Industrials,8227,30.5,8257.5,1232,31954.25,-24928.75,2632
TGT-US,Target Corporation,12/31/2021,12/31/2021,12/31/2021,0,231.44,110888.46,120634.46,103348,8996,9078,5955,3123,0.302028689,0.304781729,0.199931174,3.469771112,20873.5,7362,13344.5,29618.25,29785.25,0.130727899,0.467224691,0.08704571,0.065622944,6782,51878.75,14515.5,5036,0.045415005,0.07457239,0.075252129,0.049364004,5965,0.508130763,4041,1.226181638,4681,0.921811579,88620,0.166192733,75144,0.375332695,70432,0.467344389,10002,-0.092381524,6058,0.498514361,4965,0.828398792,479.124,500.754729,0.045146411,3.6,0.015554787,0.060701198,0.060969793,Consumer Discretionary,7362,265.75,7627.75,1399,13932.75,-7704,0
CVS-US,CVS Health Corporation,12/31/2021,12/31/2021,12/31/2021,0,103.16,136177.4,202304.4,285043,14138,17827,15191,2636,0.326218879,0.411338517,0.350515702,6.577055308,57372.25,10652,36596.5,33215.25,43339,0.032483006,0.105437627,0.049599534,0.026613528,7586,233537.5,71947.75,-455,-0.00334123,0.069884787,0.088119685,0.075089815,14690,-0.037576583,10072,0.403693407,10389,0.360862451,265996,0.07160634,188055,0.515742735,172700,0.650509554,14932,0.193878918,6250,1.85232,11519,0.547616981,1320.06,1309,-0.008378407,2.2,0.021326095,0.012947688,0.017984865,Health Care,10652,21842,32494,4189.75,77228,-48923.75,#N/A
SCHW-US,Charles Schwab Corporation,12/31/2021,12/31/2021,12/31/2021,0,84.1,152112.5,121598.5,18432,7537,1848,1079,769,#N/A,#N/A,#N/A,#N/A,#N/A,67827.75,#N/A,3293.5,#N/A,0.00943106,0.095521439,0.40890842,0.293511285,5410,573636.5,56636.5,-4755,-0.031259758,0.061982672,0.015197556,0.008873465,4408,0.709845735,4550,0.656483516,2860,1.635314685,10611,0.73706531,10393,0.773501395,7296,1.526315789,12491,-0.852053479,-3604,-1.512763596,5088,-0.636792453,1808.71,1289.41957,-0.287105412,0.72,0.008561237,-0.278544176,-0.022698522,Financials,67827.75,368373.75,436201.5,2746,17154.25,416301.25,#N/A
AMT-US,American Tower Corporation,12/31/2021,12/31/2021,12/31/2021,0,292.5,133208.6,175929.39,9034.2,3494.4,5273.3,3993.7,1279.6,#N/A,#N/A,#N/A,#N/A,#N/A,2388.7,#N/A,13501.45,#N/A,0.046411395,0.518098661,0.386796839,0.274445994,2479.4,53422.225,4785.575,-2437.8,-0.01830062,0.019862514,0.029973957,0.022700585,3013.7,0.159504927,2048.067,0.706194182,1803.63,0.937426191,7842.7,0.15192472,7012.662,0.288269704,5526.16,0.634806086,3742.8,0.408918457,3274.126,0.61059776,2617.601,1.014554548,455.414,444.19,-0.024645707,5.21,0.017811966,-0.006833741,-0.000488654,Real Estate,2388.7,12.625,2401.325,2356.775,37616.55,-37572,#N/A
ISRG-US,"Intuitive Surgical, Inc.",12/31/2021,12/31/2021,12/31/2021,0,359.3,128260.03,124220.43,5488.5,1786.4,2149.2,1884.7,264.5,0.574349741,0.690994438,0.60595441,1.764620776,6109.225,4549.075,105.65,1655.8,3110.3,0.140940199,0.160366835,0.32548055,0.307770793,1689.2,11985.225,10533.35,-251.4,-0.001960081,0.014380887,0.017301502,0.015172222,1031.6,0.731678945,1251.4,0.427521176,938.8,0.902854708,4307,0.274320873,3570.1,0.537351895,2623.2,1.092291857,1410,0.524255319,1163.5,0.847185217,1001.2,1.146624051,356.972,352.5000247,-0.012527524,0,0,-0.012527524,-0.001960081,Health Care,4549.075,2975.8,7524.875,5.475,14.5,7504.9,631.3
AMGN-US,Amgen Inc.,12/31/2021,12/31/2021,12/31/2021,0,224.97,126717.95,151375.95,25771,8852,8606,7840,766,0.605461603,0.588635625,0.53624254,1.762692156,21480.5,10554,1316.25,5010,14620.25,0.089653271,0.637259636,0.343486865,0.217647744,5609,62563.25,8801.75,4737,0.037382234,0.058476925,0.056851831,0.051791582,8982,-0.014473391,10248,-0.136221702,9184,-0.036149826,24790,0.039572408,23393,0.101654341,22240,0.158767986,10858,-0.207404679,11114,-0.225661328,9314,-0.076014602,563.266,583.5,0.035922637,7.76,0.034493488,0.070416125,0.071875722,Health Care,10554,4442,14996,2603,31519.75,-19126.75,4700
