Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
QCOM-US,Qualcomm Inc,12/31/2020,12/31/2020,12/31/2020,0,152.34,172296.53,177443.53,23532,6227,5814,4407,1407,0.831986105,0.776805398,0.588816888,3.144097802,16398.75,10795.75,2018.25,3899.75,7484.5,0.156364922,1.22731834,0.264618392,0.220890702,5198,33242.75,4235.25,2121,0.012310172,0.035092855,0.032765354,0.02483607,8406,-0.259219605,5084,0.224822974,7486,-0.168180604,24273,-0.030527747,22291,0.055672693,25281,-0.06918239,7286,-0.202031293,4693,0.238866397,5506,0.055938976,1131,1145,0.012378426,2.54,0.016673231,0.029051657,0.028983403,Information Technology,10795.75,245.5,11041.25,1635.75,14758.5,-5353,5977
ACN-US,Accenture Plc Class A,12/31/2020,12/31/2020,12/31/2020,0,261.21,165507.92,160982.44,44730.266,6686.471,9031.086,8433.902,597.184,0.519302611,0.701396377,0.655016275,3.473961661,16433.76167,6798.558333,1427.328667,4667.991667,12875.86633,0.149124755,0.324882004,0.149484266,0.117395837,5251.147,35213.114,16163.24367,1961.732,0.011852798,0.041535406,0.056099821,0.052390199,6513.555,0.026547101,5421.63,0.233295337,4516.225,0.48054426,43968.425,0.017327002,37814.368,0.182890747,33037.151,0.353938359,6386.356,0.414121919,4894.995,0.844963274,3830.542,1.357652259,633.620202,634.995761,0.002170952,3.2,0.01225068,0.014421631,0.024103478,Information Technology,6798.558333,337.5506667,7136.109,751.898,2717.416333,3666.794667,#N/A
COST-US,Costco Wholesale Corporation,12/31/2020,12/31/2020,12/31/2020,0,376.78,166896.58,165098.58,172929,6667,9406,6418,2988,0.247641334,0.349379689,0.238392393,6.423334076,25692.33333,11264.66667,12019,24513.33333,26922,0.08311655,0.250909091,0.038553395,0.025004482,4324,52023.33333,17233.33333,246,0.001473967,0.040381934,0.056972022,0.038873744,4927,0.353156079,4290,0.554079254,3697,0.803354071,154674,0.118022421,132735,0.302813877,116553,0.483694113,6281,0.49753224,5939,0.583768311,3968,1.37046371,442.955,441.778,-0.002657155,2.7,0.007165985,0.004508831,0.008639952,Consumer Staples,11264.66667,0,11264.66667,930.6666667,9860,474,0
CVX-US,Chevron Corporation,12/31/2020,12/31/2020,12/31/2020,0,84.45,157695.47,185706.47,104002,-14787,13996,3137,10859,-0.094887302,0.089811502,0.020129943,0.667374669,26356.5,7328.75,10695.5,147505.25,155837.5,-0.049916845,-0.082940608,-0.142179958,-0.110459414,-11488,230142.75,138508.75,2635,0.016709421,-0.079625659,0.075366249,0.016892249,12542,-2.178998565,1280,-12.55234375,908,-17.28524229,145398,-0.28470818,128428,-0.19019217,143522,-0.275358482,30808,-0.545702415,18148,-0.228785541,21396,-0.345859039,1867.323448,1890.872188,0.012610959,5.06,0.059917111,0.07252807,0.076626532,Energy,7328.75,39103.5,46432.25,4382,28636,13414.25,#N/A
MCD-US,McDonald's Corporation,12/31/2020,12/31/2020,12/31/2020,0,214.58,159883.55,207486.14,19243,7368.6,6161.7,4252.1,1909.6,0.188060244,0.157257933,0.108521424,0.491116804,6115.075,3304.45,721.875,37093.375,39182.125,0.099146022,-0.555942763,0.382923661,0.255963207,4925.5,49679.25,-8859.725,2061.1,0.012891257,0.035513697,0.029696923,0.020493417,8780.3,-0.160780383,8272.3,-0.109244104,7335.1,0.004567082,20890.5,-0.078863598,23509.1,-0.1814659,25643.9,-0.249607119,7744.4,-0.204367026,5256.8,0.172138944,6663.5,-0.07530577,745.1,753.1,0.010736814,5,0.023301333,0.034038147,0.03619259,Consumer Discretionary,3304.45,1448.15,4752.6,2662.375,48106.675,-46016.45,0
MDT-US,Medtronic Plc,12/31/2020,12/31/2020,12/31/2020,0,117.14,157617.47,173442.47,27869,4208,5996,4752,1244,0.276055106,0.393352285,0.311742838,1.828274656,23527.66667,11862.66667,1887,5465.333333,15243.33333,0.038249278,0.069425089,0.150992142,0.12691521,3537,92472.33333,50947,83,0.000526591,0.024261647,0.034570541,0.027398134,7161,-0.412372574,6571,-0.359610409,4338,-0.029967727,30891,-0.097827846,29639,-0.059718614,25954,0.073784388,7519,-0.202553531,5502,0.089785533,5774,0.038448216,1345.547814,1340.375745,-0.003843839,2.2,0.018780946,0.014937107,0.019307537,Health Care,11862.66667,182.6666667,12045.33333,3261,23748.33333,-14964,2400
NEE-US,"NextEra Energy, Inc.",12/31/2020,12/31/2020,12/31/2020,0,77.15,151142.56,202049.56,17386,4206,8543,1795,6748,0.047835408,0.097160697,0.020414778,0.197733334,8435,1943.75,3955.5,85390.75,87926.5,0.032054509,0.105570895,0.241918785,0.224318417,3900,121667.75,36942,94,0.000621929,0.020816675,0.042281706,0.008883959,3415,0.231625183,3780,0.112698413,2901,0.449844881,17194,0.011166686,15916,0.092359889,15677,0.109013204,8248,0.035766246,6202,0.377458884,6045,0.413234078,1959.074124,1955.103612,-0.002026729,1.3625,0.017660402,0.015633673,0.018282331,Utilities,1943.75,15830.25,17774,5127.25,41154.5,-28507.75,#N/A
TXN-US,Texas Instruments Incorporated,12/31/2020,12/31/2020,12/31/2020,0,164.13,150612.48,151891.48,13735,5505,5768,5168,600,0.850061767,0.890673255,0.798023471,2.120907968,8704.5,5151.75,392.75,3316,6476,0.279114343,0.607298375,0.400800874,0.360465963,4951,17738.25,8152.5,2623,0.017415555,0.036242981,0.03797448,0.034024292,5952,-0.075100806,5827,-0.055259997,4292,0.282618826,14750,-0.068813559,14625,-0.060854701,13080,0.050076453,7040,-0.180681818,5019,0.149232915,4110,0.403406326,917.641361,935.178135,0.019110706,3.6,0.021933833,0.041044539,0.039349388,Information Technology,5151.75,104.25,5256,681.25,5888.25,-1313.5,1528
HON-US,Honeywell International Inc.,12/31/2020,12/31/2020,12/31/2020,0,212.7,149248.56,157484.56,33234,6385,6040,5090,950,0.454861173,0.430283709,0.362606636,2.367557748,25859.25,12335.5,5510.5,6024,14037.25,0.081952921,0.27540458,0.192122525,0.149906722,4982,60791,18089.75,2663,0.017842718,0.040543657,0.038352966,0.032320629,7263,-0.120886686,7733,-0.174317859,6881,-0.072082546,36940,-0.100324851,39676,-0.162365158,38860,-0.144776119,5842,0.033892503,5836,0.034955449,5257,0.148944265,701.685768,714.533499,0.018309807,3.6,0.016925247,0.035235054,0.034767965,Industrials,12335.5,482.5,12818,4795.5,15057,-7034.5,#N/A
LLY-US,Eli Lilly and Company,12/31/2020,12/31/2020,12/31/2020,0,168.84,161576.17,175037.08,23213.8,6073.2,6648.1,5112,1536.1,0.321476637,0.351908192,0.270596814,1.228791141,14631.4,2558.525,1322.575,8141.275,18891.575,0.134035751,1.526164801,0.261620243,0.240055484,5572.6,41575.475,3651.375,800,0.004951225,0.034696648,0.037981095,0.02920524,5767.2,0.053058677,4702.8,0.291400868,3730.9,0.627810984,22644.1,0.025158871,22471.1,0.033051342,19704.4,0.178102353,4321.6,0.538342281,5989,0.110051762,3318.1,1.00358639,956.978,960.576,0.003759752,2.865,0.016968728,0.02072848,0.021919953,Health Care,2558.525,2480.6,5039.125,1680.075,14921.475,-11562.425,5829.1
UNP-US,Union Pacific Corporation,12/31/2020,12/31/2020,12/31/2020,0,208.22,140555.42,167555.42,19604,7928,8338,5086,3252,0.137364637,0.144468509,0.088122672,0.339669064,4369,1880.25,676,55902.25,57715,0.085374527,0.317072451,0.404407264,0.274025709,5372,62922.75,16942.5,3598,0.025598444,0.047315688,0.04976264,0.030354136,8664,-0.084949215,7775,0.019678457,8507,-0.068061596,22253,-0.119040129,20958,-0.064605401,22758,-0.138588628,8576,-0.027751866,7456,0.118293991,7652,0.089649765,675.033254,695.495657,0.030313178,3.88,0.018634137,0.048947315,0.044232581,Industrials,1880.25,2063.25,3943.5,2013.25,27062.5,-25132.25,#N/A
BMY-US,Bristol-Myers Squibb Company,12/31/2020,12/31/2020,12/31/2020,0,62.03,140172.38,164686.38,39395,3934,12420,11699,721,0.228744204,0.722166499,0.680243629,2.290640036,32456.75,19240,2701.75,6683.25,17198.25,-0.000343186,-0.000876664,0.099860388,-0.001116893,-44,128210.25,50190.25,7081,0.050516371,0.023887828,0.075416073,0.071038054,7193,-0.453079383,5178,-0.2402472,2954,0.331753555,24173,0.629710834,20570,0.91516772,16531,1.383098421,8458,0.468432253,5586,1.223415682,1793,5.926938093,2259.751518,1629.284798,-0.27899825,1.8,0.029018217,-0.249980033,0.079534588,Health Care,19240,4554.25,23794.25,4038,43058.25,-23302,9283
DHR-US,Danaher Corporation,12/31/2020,12/31/2020,12/31/2020,0,222.14,157786.03,177203.33,20392.1,3613.4,5097.9,4505.6,592.3,0.421879743,0.595201401,0.526047869,2.380863981,15406.05,8876.75,1634.9,3670.6,8565,0.046499086,0.094395803,0.177196071,0.156864668,3198.8,68792.75,33887.1,-3536.9,-0.022415799,0.020391265,0.028768647,0.025426159,3443.2,0.049430762,2879.6,0.254827059,3410.4,0.05952381,20437.3,-0.002211642,17828.3,0.143805074,20441,-0.002392251,4078,0.250098087,3292.1,0.548525257,3809.6,0.338171987,710.3,718.2,0.011122061,0.71,0.003196183,0.014318244,-0.019219617,Health Care,8876.75,111.025,8987.775,910.35,22267.275,-14189.85,1246
LIN-US,Linde plc,12/31/2020,12/31/2020,12/31/2020,0,263.51,138304.98,153325.98,27051,3573,7171,3783,3388,0.109480328,0.219726682,0.115914941,0.82886996,11550.75,4213.5,2987.5,28286.25,32636,0.025984897,0.048177967,0.132083842,0.082621715,2235,86011.5,46390.5,2701,0.019529304,0.023303291,0.046769634,0.024672922,2614,0.366870696,2438,0.465545529,2534,0.410023678,26964,0.003226524,11128,1.43089504,11171,1.421537911,5365,0.336626281,2931,1.446605254,2663,1.692827638,524.856691,537.857051,0.024769352,3.764,0.014284088,0.03905344,0.033813392,Materials,4213.5,537.25,4750.75,5655.75,11116.75,-12021.75,163
AMGN-US,Amgen Inc.,12/31/2020,12/31/2020,12/31/2020,0,229.92,134158.31,156085.31,24790,8982,10858,10235,623,0.630094704,0.76169765,0.717993686,1.739038934,20702.25,10176,1255,4983.75,14255,0.117152145,0.721208554,0.362323518,0.296571198,7352,62756,10194,3375,0.025156846,0.057545454,0.069564522,0.065573115,9910,-0.093642785,10179,-0.117595049,8049,0.11591502,23303,0.063811526,22858,0.08452183,21188,0.170001888,9830,0.104577823,11265,-0.036129605,9462,0.147537518,583.5,596.2,0.02176521,6.25,0.027183368,0.048948578,0.052340215,Health Care,10176,2771.25,12947.25,1278.75,31418.75,-19750.25,4290
PM-US,Philip Morris International Inc.,12/31/2020,12/31/2020,12/31/2020,0,82.79,128928.836,155438.84,28959,11747,9974,9356,618,0.668782647,0.567841842,0.532657738,1.648699811,18151,4912.25,2129.5,6455.5,17564.75,0.193545947,-0.631721868,0.40564246,0.265098933,7677,39665,-12152.5,0,0,0.075573132,0.064166717,0.060190876,11167,0.051938748,10773,0.090411213,11169,0.051750381,29546,-0.019867326,27397,0.057013542,27484,0.053667588,9188,0.085546365,8140,0.225307125,7347,0.357560909,1557.299554,1555.860047,-0.000924361,4.71,0.056890929,0.055966568,0.056890929,Consumer Staples,4912.25,4557.25,9469.5,3170.75,26653.25,-20354.5,#N/A
C-US,Citigroup Inc.,12/31/2020,12/31/2020,12/31/2020,0,61.66,128373.63,642784.6,95157,#N/A,41624,38348,3276,#N/A,#N/A,#N/A,#N/A,940738,#N/A,59466,2950,#N/A,0.00555022,0.062219951,#N/A,0.126044327,11994,2160995.25,192767.75,9501,0.074010527,#N/A,0.064755752,0.059659177,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,102768,-0.074060019,87258,0.090524651,88426,0.076120146,21279,0.95610696,22427,0.85597717,29379,0.416794309,2081.959678,2183.19394,0.048624507,2.04,0.033084658,0.081709164,0.107095185,Financials,#N/A,259562.75,#N/A,258991.25,258492.25,#N/A,#N/A
SBUX-US,Starbucks Corporation,12/31/2020,12/31/2020,12/31/2020,0,106.98,125519.64,146219.94,23513.9,1516.6,2829.2,1345.6,1483.6,0.090793576,0.16937438,0.0805564,1.407695543,6759.25,3640.5,985.5,14570.575,16703.825,0.032650606,-0.120885382,0.06449802,0.039478776,928.3,28431.325,-7679.175,1400.1,0.01115443,0.010372046,0.019348934,0.009202575,3904.6,-0.611586334,3888.1,-0.609938016,3340.4,-0.545982517,26501.6,-0.112736589,22383.7,0.050492099,19148.7,0.227963256,5047,-0.439429364,4174.3,-0.322233668,3749.1,-0.245365554,1173.3,1184.6,0.009630955,1.64,0.015329968,0.024960924,0.026484398,Consumer Discretionary,3640.5,641.275,4281.775,3060.35,20589.3,-19367.875,0
ORCL-US,Oracle Corporation,12/31/2020,12/31/2020,12/31/2020,0,64.69,190964.89,220100.89,39403,15149,13967,12134,1833,1.002890811,0.924640304,0.803292435,2.608548857,45173.66667,37064.66667,568,7564.333333,15105.33333,0.095612979,0.869832402,0.384463112,0.263431718,10380,108562.6667,11933.33333,17089,0.089487654,0.068827527,0.063457263,0.055129264,14106,0.073940167,13694,0.106250913,13471,0.124563878,39582,-0.004522258,38905,0.012800411,37474,0.05147569,13796,0.012394897,14581,-0.042109595,12903,0.082461443,2952,3214,0.088753388,0.96,0.014840006,0.103593394,0.10432766,Information Technology,37064.66667,35.33333333,37100,2956,63038.33333,-28894.33333,6169
LOW-US,"Lowe's Companies, Inc.",12/31/2020,12/31/2020,12/31/2020,0,160.51,120703.516,134162.52,85313,9982,11670,9941,1729,0.369093105,0.431508369,0.367577095,3.154522149,21653.66667,6586,10472,22449,27044.66667,0.11572681,1.993784187,0.117004442,0.062663369,5346,46195,2681.333333,2050,0.016983764,0.0744023,0.086984055,0.0740967,6419,0.555070883,6757,0.477282818,5359,0.862660944,71768,0.18873314,68909,0.238053085,58377,0.461414598,3506,2.328579578,5720,1.04020979,4791,1.435817157,752,768,0.021276596,2.2,0.013706311,0.034982907,0.030690075,Consumer Discretionary,6586,332.6666667,6918.666667,2426,22960.66667,-18468,0
UPS-US,"United Parcel Service, Inc. Class B",12/31/2020,12/31/2020,12/31/2020,0,168.4,145430.23,164954.23,80074,7803,12229,6966,5263,0.196690319,0.308256557,0.17559205,2.018426326,19162,8414.5,5303.5,34227.5,39671.5,0.075390087,1.109860178,0.097447361,0.057247046,4584,60803.75,4130.25,206,0.001416487,0.047304031,0.074135716,0.042229896,7596,0.027251185,5445,0.433057851,6147,0.269399707,73238,0.093339523,63812,0.254842349,57973,0.381229193,8982,0.361500779,5528,1.212192475,7950,0.538238994,863.6,857.6,-0.006947661,3.99,0.023693587,0.016745926,0.025110073,Industrials,8414.5,24,8438.5,4028.5,25592.25,-21182.25,#N/A
BA-US,Boeing Company,12/31/2020,12/31/2020,12/31/2020,0,214.06,120840.34,154951.34,60767,-7091,-16621,-18106,1485,-0.074451861,-0.174511971,-0.190103709,0.638022317,118632.25,21275.75,14673.75,12560,95242.75,-0.029712083,0.427388078,-0.116691625,-0.073444468,-4463,150208.25,-10442.5,-38,-0.000314465,-0.045762754,-0.107265933,-0.116849586,4497,-2.576828997,9176,-1.772776809,8037,-1.882294388,86989,-0.301440412,91310,-0.334497864,97009,-0.373594203,2721,-7.108416024,13272,-2.252335744,11242,-2.478473581,564.516263,562.788756,-0.003060155,4.11,0.019200224,0.01614007,0.01888576,Industrials,21275.75,1083.5,22359.25,4830.25,42619,-25090,2620
WFC-US,Wells Fargo & Company,12/31/2020,12/31/2020,12/31/2020,0,30.18,125066.27,397445.28,86560,#N/A,27420,27420,0,#N/A,#N/A,#N/A,#N/A,406381.25,#N/A,#N/A,21652.5,#N/A,0.001633652,0.017425519,#N/A,0.036760628,3182,1947782.75,182605.75,10744,0.085906456,#N/A,0.068990629,0.068990629,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,103499,-0.163663417,103726,-0.165493705,80612,0.073785541,25457,0.077110421,32979,-0.168561812,33122,-0.17215144,4132.516882,4269.141804,0.033060947,1.63,0.054009278,0.087070225,0.139915734,Financials,#N/A,233368.25,#N/A,98304.75,213031,#N/A,#N/A
IBM-US,International Business Machines Corporation,12/31/2020,12/31/2020,12/31/2020,0,125.88,112166.266,166924.27,75031,9560,15789,12651,3138,0.275204928,0.454519939,0.364185936,2.159926881,37273.5,12757.5,4443,14664.75,34737.75,0.051505334,0.382813351,0.127414002,0.105356453,7905,153479.25,20649.75,39,0.000347698,0.05727148,0.094587803,0.075788859,10958,-0.127578025,10434,-0.083764616,16387,-0.416610728,77131,-0.027226407,78367,-0.042568938,83796,-0.104599265,15437,0.022802358,14647,0.077968185,17787,-0.112329229,891.057116,885.637454,-0.006082284,6.5,0.051636479,0.045554196,0.051984177,Information Technology,12757.5,174.5,12932,11349.75,58090.5,-56508.25,6318
AMD-US,"Advanced Micro Devices, Inc.",12/31/2020,12/31/2020,12/31/2020,0,91.71,110235.42,109038.42,8646,1159,959,697,262,0.376298701,0.311363636,0.226298701,2.807142857,4899,1612.5,975.5,769,3080,0.137893168,0.269714636,0.134050428,0.10166551,879,6374.5,3259,-8,-7.26E-05,0.010629281,0.008795065,0.006392242,262,3.423664122,32,35.21875,-307,-4.7752443,6023,0.435497261,4955,0.744904137,4272,1.023876404,121,6.925619835,-127,-8.551181102,-174,-6.511494253,1202,1114,-0.073211314,0,0,-0.073211314,-7.26E-05,Information Technology,1612.5,94,1706.5,60.75,664,981.75,1806
NOW-US,"ServiceNow, Inc.",12/31/2020,12/31/2020,12/31/2020,0,550.43,107361.375,106609.375,4220.928,209.445,1522.285,1116.126,406.159,0.121409702,0.882428171,0.646988589,2.446759821,3046.0695,2214.507,66.01925,959.566,1725.10925,0.105961239,0.293542028,0.049620605,0.165977482,700.579,6611.6535,2386.6395,-145.141,-0.001351892,0.001964602,0.014279091,0.010469304,13.889,14.07991936,-111.785,-2.873641365,-172.191,-2.216352771,3224.104,0.309178612,1772.322,1.381580774,917.834,3.598792374,1104.373,0.378415626,590.726,1.576973081,257.643,4.90850518,195.05,188.559201,-0.033277616,0,0,-0.033277616,-0.001351892,Information Technology,2214.507,1043.457,3257.964,61.80975,1372.061,1824.09325,942.358
BLK-US,"BlackRock, Inc.",12/31/2020,12/31/2020,12/31/2020,0,721.54,110058.57,113677.57,16152,6220,2879,2645,234,#N/A,#N/A,#N/A,#N/A,#N/A,5302,#N/A,1364.75,#N/A,0.029276584,0.140729782,0.38509163,0.290056959,4685,160025.5,33290.75,1799,0.016345842,0.054716159,0.025326016,0.023267563,5547,0.121326843,5164,0.204492641,4757,0.307546773,14153,0.141242139,12046,0.340860037,11408,0.415848527,2619,0.099274532,4028,-0.285253227,3816,-0.245545073,152.496403,154.349915,0.012154464,14.19,0.019666269,0.031820733,0.036012111,Financials,5302,5416.25,10718.25,38,7058.25,3622,#N/A
RTX-US,Raytheon Technologies Corporation,12/31/2020,12/31/2020,12/31/2020,0,71.51,108603.414,134765.4,66673,3683,5053,2275,2778,0.093943297,0.128888265,0.058029053,1.700646609,40539.25,8088.75,9277.5,16031.5,39204.5,-0.017460096,-0.048581801,0.055239752,-0.039491248,-2633,150801,54197.25,68,0.000626131,0.027328973,0.037494787,0.016881188,8848,-0.58374774,7364,-0.499864204,9097,-0.595141255,75589,-0.117953671,58834,0.133239283,61863,0.077752453,8106,-0.376634592,4986,0.013437625,6355,-0.204878049,1518.716426,863.26894,-0.431579902,2.42,0.033841421,-0.397738481,0.034467552,Industrials,8088.75,45,8133.75,3141.5,37780,-32787.75,2820
AMT-US,American Tower Corporation,12/31/2020,12/31/2020,12/31/2020,0,224.46,99702.89,130678.99,7842.7,3058.3,3742.8,2807.3,935.5,#N/A,#N/A,#N/A,#N/A,#N/A,1703.65,#N/A,18809.2,#N/A,0.045343426,0.470819983,0.38995499,0.240758922,1888.2,41642.2,4010.45,-19.7,-0.000197587,0.02340315,0.028641176,0.021482413,2655.8,0.151555087,2182.229,0.401456951,1614.37,0.894423212,7788.5,0.006958978,6498.987,0.206757299,4533.563,0.729919712,4022.1,-0.069441337,2860.617,0.308389064,2104.665,0.77833527,444.19,442.386,-0.004061325,4.33,0.019290742,0.015229417,0.019093155,Real Estate,1703.65,0,1703.65,2914.6,28521.05,-29732,#N/A
CAT-US,Caterpillar Inc.,12/31/2020,12/31/2020,12/31/2020,0,182.02,98883.875,127735.875,43640,5421,6689,4385,2304,0.146270388,0.18048379,0.118316852,1.17750226,38293.75,8383,5500.5,12651.25,37061.5,0.043113368,0.23080671,0.124220898,0.075985335,3316,76913.5,14367,1605,0.01623116,0.042439135,0.052365868,0.034328649,8582,-0.368329061,3989,0.358987215,4747,0.141984411,54994,-0.206458886,42140,0.035595634,50225,-0.131110005,6561,0.019509221,6806,-0.017190714,6735,-0.006829993,543.258283,552.658387,0.017303195,4.12,0.022634875,0.03993807,0.038866035,Industrials,8383,1926.25,10309.25,12001.75,26031.25,-27723.75,1427
MMM-US,3M Company,12/31/2020,12/31/2020,12/31/2020,0,174.79,100822.695,116779.695,31712,6596,7936,6319,1617,0.369378955,0.444419555,0.353866831,1.775886207,14069.25,4106.25,2154.5,10048.5,17857,0.109495974,0.462337299,0.207996973,0.156533804,4964,45335,10736.75,95,0.000942248,0.056482422,0.067957019,0.054110434,7118,-0.073335207,7173,-0.080440541,6967,-0.053251041,31970,-0.008070066,30996,0.023099755,30695,0.033132432,6990,0.135336195,6589,0.204431628,6265,0.266719872,576.821878,575.050655,-0.003070658,5.85,0.033468734,0.030398075,0.034410982,Industrials,4106.25,109.75,4216,2427.5,19250.75,-17462.25,1902
INTU-US,Intuit Inc.,12/31/2020,12/31/2020,12/31/2020,0,379.85,99789.26,96375.26,7837,2362,2645,2508,137,1.394607361,1.561700453,1.480810864,4.627238733,5510.666667,4429,381.3333333,993.3333333,1693.666667,0.232359427,0.434760186,0.301390838,0.250988899,1967,8465.333333,4524.333333,-53,-0.000531119,0.024508364,0.027444803,0.026023276,1874,0.26040555,1399,0.688348821,946,1.496828753,6933,0.130390884,5285,0.482876064,4411,0.776694627,2354,0.123619371,1726,0.532444959,1425,0.856140351,262.707,260.355,-0.00895294,2.12,0.00558115,-0.00337179,0.005050031,Information Technology,4429,17,4446,626.3333333,1058,2761.666667,1383
CHTR-US,"Charter Communications, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,661.55,132227.39,218690.39,47234,7957,13771,6137,7634,0.212464287,0.367707137,0.163867453,1.261221329,5263.75,2442.75,728.5,35358.5,37451,0.018345308,0.091703243,0.168459161,0.056950502,2690,146631.5,29333.75,8967,0.067814997,0.036384772,0.062970302,0.028062504,6181,0.287332147,4558,0.745721808,1186,5.709106239,45234,0.044214529,41254,0.144955641,9602,3.919183503,11558,0.191469112,11922,0.155091428,2378,4.791000841,199.875128,214.780119,0.074571514,0,0,0.074571514,0.067814997,Communication Services,2442.75,108,2550.75,2929.5,77515.75,-77894.5,#N/A
